doc,line,token,kind,source,registry_file
problem3_slove.md,503,0.5,MATCH,E04_T_range,registry_q3.csv
problem3_slove.md,503,0,MATCH,P04_maxC_dry,registry_q3.csv
problem3_slove.md,505,12.559,MATCH,P07_cross_r2,registry_q3.csv
problem3_slove.md,505,36.145,MATCH,P07_cross_r1.5,registry_q3.csv
problem3_slove.md,505,48.474,MATCH,P07_cross_r1,registry_q3.csv
problem3_slove.md,505,55.237,MATCH,P07_cross_r0.5,registry_q3.csv
problem3_slove.md,505,57.422,MATCH,MC_s_kk_p,registry_q3_mc.csv
problem3_slove.md,507,12.6,MATCH,P07_cross_r2,registry_q3.csv
problem3_slove.md,508,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
problem3_slove.md,509,0.0527,MATCH,X_C_206700_2,registry_q3.csv
problem3_slove.md,509,0.0500,MATCH,P00_Cbar,registry_q3.csv
problem3_slove.md,510,5.3,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,510,8e-7,ALLOW,allow: 附录2 对流传质系数 h_m,
problem3_slove.md,512,49.9998,MATCH,P05_T_surface,registry_q3.csv
problem3_slove.md,513,50.00,MATCH,P00_Tbar,registry_q3.csv
problem3_slove.md,514,5.0e5,ALLOW,allow: problem3.md §5.3 末期湿分特征时间 R^2/D,
problem3_slove.md,514,1.9e3,ALLOW,allow: problem3.md §7.1 末期热特征时间 R^2/alpha (取整),
problem3_slove.md,515,95.13,MATCH,P06_loss,registry_q3.csv
problem3_slove.md,515,2.3e-7,MATCH,P06_budget,registry_q3.csv
problem3_slove.md,517,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,519,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,519,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,520,0,MATCH,P04_maxC_dry,registry_q3.csv
problem3_slove.md,520,0.1,MATCH,T5_r3_c5,registry_q3.csv
problem3_slove.md,520,2.0,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,520,21,ALLOW,allow: 输出列数,
problem3_slove.md,520,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
problem3_slove.md,520,120,ALLOW,allow: result3 A 列时刻 60x2,
problem3_slove.md,520,206700,MATCH,P00_t_last,registry_q3.csv
problem3_slove.md,521,3445,MATCH,P00_n60,registry_q3.csv
problem3_slove.md,521,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,521,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,522,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
problem3_slove.md,526,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,528,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,528,1.17,ALLOW,allow: problem3.md 原型环境 scipy 版本号,
problem3_slove.md,528,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,529,1.18,ALLOW,allow: scipy 版本号,
problem3_slove.md,529,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,531,1.17,ALLOW,allow: problem3.md 原型环境 scipy 版本号,
problem3_slove.md,531,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,531,1.18,ALLOW,allow: scipy 版本号,
problem3_slove.md,531,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,533,200,MATCH,P00_M,registry_q3.csv
problem3_slove.md,533,206726.278,ALLOW,"allow: problem3.md 原型 t_dry (M=200, scipy 1.17.1)",
problem3_slove.md,533,206720.413,MATCH,DR_base,registry_q3_drainage.csv
problem3_slove.md,533,-6,MATCH,P05_Csurf_rel,registry_q3.csv|abs
problem3_slove.md,534,100,MATCH,MC_p97.5,registry_q3_mc.csv
problem3_slove.md,534,206403.581,ALLOW,allow: problem3.md 原型 t_dry (M=100),
problem3_slove.md,534,206397.931,MATCH,P02_M100,registry_q3.csv
problem3_slove.md,534,-6,MATCH,P05_Csurf_rel,registry_q3.csv|abs
problem3_slove.md,535,400,ALLOW,allow: 网格 M=400,
problem3_slove.md,535,206863.279,ALLOW,allow: problem3.md 原型 t_dry (M=400),
problem3_slove.md,535,206857.296,MATCH,P02_M400,registry_q3.csv
problem3_slove.md,535,-6,MATCH,P05_Csurf_rel,registry_q3.csv|abs
problem3_slove.md,536,1.236,MATCH,P02_order,registry_q3.csv
problem3_slove.md,536,1.2363,MATCH,P02_order,registry_q3.csv
problem3_slove.md,537,206964.4,ALLOW,allow: problem3.md 原型 Richardson 外推值,
problem3_slove.md,537,57.4901,ALLOW,allow: problem3.md 原型 Richardson 外推值 (h),
problem3_slove.md,537,206958.2,MATCH,P01_tdry_rich,registry_q3.csv
problem3_slove.md,537,57.4884,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,537,-6,MATCH,P05_Csurf_rel,registry_q3.csv|abs
problem3_slove.md,538,200,MATCH,P00_M,registry_q3.csv
problem3_slove.md,538,6341,ALLOW,allow: problem3.md 原型 BDF 步数 (scipy 1.17.1),
problem3_slove.md,538,3299,MATCH,P03_nsteps,registry_q3.csv
problem3_slove.md,539,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
problem3_slove.md,539,50,MATCH,P00_Tbar,registry_q3.csv
problem3_slove.md,539,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,539,47,ALLOW,allow: 表5 与原型逐格一致的计数,
problem3_slove.md,539,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,539,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,541,-6,MATCH,P05_Csurf_rel,registry_q3.csv|abs
problem3_slove.md,541,3e-5,MATCH,W11_dC_scheme,registry_q3_2d.csv
problem3_slove.md,542,6341,ALLOW,allow: problem3.md 原型 BDF 步数 (scipy 1.17.1),
problem3_slove.md,542,3299,MATCH,P03_nsteps,registry_q3.csv
problem3_slove.md,543,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,543,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,544,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
problem3_slove.md,544,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,554,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
problem3_slove.md,554,100,MATCH,MC_p97.5,registry_q3_mc.csv
problem3_slove.md,554,200,MATCH,P00_M,registry_q3.csv
problem3_slove.md,554,400,ALLOW,allow: 网格 M=400,
problem3_slove.md,555,0.17,MATCH,V2_M200_diff,registry_q3_verify.csv
problem3_slove.md,555,4.8e-5,MATCH,W11_dC_prod_enddir,registry_q3_2d.csv
problem3_slove.md,555,1e-9,MATCH,P00_rtol,registry_q3.csv
problem3_slove.md,555,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,556,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
problem3_slove.md,556,3600,MATCH,P00_max_step,registry_q3.csv
problem3_slove.md,556,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,557,0.04,MATCH,W11_area_end,registry_q3_2d.csv
problem3_slove.md,557,6,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,558,11,MATCH,W11_max_dt_axial,registry_q3_2d.csv
problem3_slove.md,558,11.4,MATCH,W11_max_dt_axial,registry_q3_2d.csv
problem3_slove.md,558,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
problem3_slove.md,559,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
problem3_slove.md,561,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,561,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
problem3_slove.md,562,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,562,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,562,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,563,1e-5,MATCH,V4_q2_dt0125_dC_w1p8e3_7p2e3 s,registry_q3_verify.csv
problem3_slove.md,563,34,MATCH,W11_argmax_off_enddir,registry_q3_2d.csv
problem3_slove.md,570,-1.82,MATCH,V7_dtdT,registry_q3_verify.csv
problem3_slove.md,570,7,MATCH,MC_s_kD_d,registry_q3_mc.csv
problem3_slove.md,570,61,MATCH,E01_n,registry_q3.csv
problem3_slove.md,570,0.02,MATCH,V3_ms1800_diff,registry_q3_verify.csv|abs
problem3_slove.md,570,0.04,MATCH,W11_area_end,registry_q3_2d.csv
problem3_slove.md,570,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,571,24.8,MATCH,V7_dtdC,registry_q3_verify.csv
problem3_slove.md,571,10,MATCH,DR_c120_dh,registry_q3_drainage.csv
problem3_slove.md,571,0.13,MATCH,V7_s_Cp10_dh,registry_q3_verify.csv
problem3_slove.md,571,-0.12,MATCH,V7_s_Cm10_dh,registry_q3_verify.csv
problem3_slove.md,571,7,MATCH,MC_s_kD_d,registry_q3_mc.csv
problem3_slove.md,571,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,571,38,ALLOW,allow: 先验/实测敏感性之比 推导,
problem3_slove.md,571,139,ALLOW,allow: R^2/D 末期特征时间 5.0e5/3600 推导,
problem3_slove.md,572,0.1,MATCH,T5_r3_c5,registry_q3.csv
problem3_slove.md,572,7,MATCH,MC_s_kD_d,registry_q3_mc.csv
problem3_slove.md,573,8e-7,ALLOW,allow: 附录2 对流传质系数 h_m,
problem3_slove.md,573,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,574,7,MATCH,MC_s_kD_d,registry_q3_mc.csv
problem3_slove.md,574,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,574,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,574,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
problem3_slove.md,575,200,MATCH,P00_M,registry_q3.csv
problem3_slove.md,575,400,ALLOW,allow: 网格 M=400,
problem3_slove.md,575,6,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,575,54,ALLOW,allow: 表5 行时刻,
problem3_slove.md,575,2.4e-4,MATCH,V1_dC_200_400,registry_q3_verify.csv
problem3_slove.md,581,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,582,0.15,MATCH,P05_C_center,registry_q3.csv
problem3_slove.md,582,19,MATCH,MC_std,registry_q3_mc.csv
problem3_slove.md,584,1,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,584,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
problem3_slove.md,586,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,586,6,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,587,2.24e-7,ALLOW,allow: selftest FD 偏差 (控制台输出),
problem3_slove.md,587,0,MATCH,P04_maxC_dry,registry_q3.csv
problem3_slove.md,589,3,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,589,1.2363,MATCH,P02_order,registry_q3.csv
problem3_slove.md,589,57.4884,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,590,0.18,MATCH,T5_r6_c2,registry_q3.csv
problem3_slove.md,591,3.98e-5,MATCH,V4_q2_dt025_dC,registry_q3_verify.csv
problem3_slove.md,591,5e-5,MATCH,W11_dC_prod_enddir,registry_q3_2d.csv
problem3_slove.md,591,2.002,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,592,0.04,MATCH,W11_area_end,registry_q3_2d.csv
problem3_slove.md,593,2.3e-7,MATCH,P06_budget,registry_q3.csv
problem3_slove.md,594,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
problem3_slove.md,594,206720.413,MATCH,DR_base,registry_q3_drainage.csv
problem3_slove.md,594,57.4223,MATCH,P01_tdry_h,registry_q3.csv
problem3_slove.md,594,57.4884,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,595,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,595,9.4,ALLOW,allow: t_dry '天+小时'表述推导,
problem3_slove.md,595,2.0,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,595,12.56,MATCH,P07_cross_r2,registry_q3.csv
problem3_slove.md,595,1.5,MATCH,X_C_3600_2,registry_q3.csv
problem3_slove.md,595,36.14,MATCH,P07_cross_r1.5,registry_q3.csv
problem3_slove.md,596,1.0,MATCH,X_C_10800_2,registry_q3.csv
problem3_slove.md,596,48.47,MATCH,P07_cross_r1,registry_q3.csv
problem3_slove.md,596,0.5,MATCH,E04_T_range,registry_q3.csv
problem3_slove.md,596,55.24,MATCH,P07_cross_r0.5,registry_q3.csv
problem3_slove.md,596,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
problem3_slove.md,597,0.0527,MATCH,X_C_206700_2,registry_q3.csv
problem3_slove.md,597,5.3,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,598,49.9998,MATCH,P05_T_surface,registry_q3.csv
problem3_slove.md,599,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
problem3_slove.md,600,-1.82,MATCH,V7_dtdT,registry_q3_verify.csv
problem3_slove.md,601,24.8,MATCH,V7_dtdC,registry_q3_verify.csv
problem3_slove.md,601,38,ALLOW,allow: 先验/实测敏感性之比 推导,
problem3_slove.md,602,139,ALLOW,allow: R^2/D 末期特征时间 5.0e5/3600 推导,
problem3_slove.md,602,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
problem3_slove.md,602,2.6,MATCH,X_C_600_0,registry_q3.csv
problem3_slove.md,603,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
problem3_slove.md,603,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
problem3_slove.md,604,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
problem3_slove.md,605,6,MATCH,P05_Csurf_rel,registry_q3.csv
problem3_slove.md,605,11,MATCH,W11_max_dt_axial,registry_q3_2d.csv
problem3_slove.md,606,0,MATCH,P04_maxC_dry,registry_q3.csv
problem3_slove.md,606,1.7e-9,MATCH,W11_val_1d,registry_q3_2d.csv
problem3_slove.md,607,11.4,MATCH,W11_max_dt_axial,registry_q3_2d.csv
problem3_slove.md,607,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
problem3_slove.md,608,2.28e-5,MATCH,W11_dC_mid_n50,registry_q3_2d.csv
problem3_slove.md,609,2,MATCH,V4_ratio,registry_q3_verify.csv
problem3_slove.md,610,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
problem3_slove.md,610,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
example.tex(§5.3),7,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),8,19,MATCH,MC_std,registry_q3_mc.csv
example.tex(§5.3),15,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),21,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),22,-1,MATCH,X_C_10800_2,registry_q3.csv|abs
example.tex(§5.3),27,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),31,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),33,2.24e-7,ALLOW,allow: selftest FD 偏差 (控制台输出),
example.tex(§5.3),33,75,ALLOW,"allow: 加速比 (耗时之比, 机器相关)",
example.tex(§5.3),35,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),36,2.9206e-7,MATCH,V10_slope,registry_q3_verify.csv
example.tex(§5.3),37,3.424e6,MATCH,V10_cond,registry_q3_verify.csv
example.tex(§5.3),38,1e-5,MATCH,V4_q2_dt0125_dC_w1p8e3_7p2e3 s,registry_q3_verify.csv
example.tex(§5.3),38,34,MATCH,W11_argmax_off_enddir,registry_q3_2d.csv
example.tex(§5.3),39,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),39,1e-6,MATCH,P00_atol_T,registry_q3.csv
example.tex(§5.3),39,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),40,1e-7,ALLOW,allow: W2/W5 对照容限,
example.tex(§5.3),40,0.17,MATCH,V2_M200_diff,registry_q3_verify.csv
example.tex(§5.3),43,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),44,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),44,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),45,3600,MATCH,P00_max_step,registry_q3.csv
example.tex(§5.3),45,259200,ALLOW,allow: 积分上界 3 天 (s),
example.tex(§5.3),45,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),45,20.2,ALLOW,allow: 余量百分比推导,
example.tex(§5.3),46,200,MATCH,P00_M,registry_q3.csv
example.tex(§5.3),46,3299,MATCH,P03_nsteps,registry_q3.csv
example.tex(§5.3),46,62.7,MATCH,FG3_dt_mean,registry_q3_figures.csv
example.tex(§5.3),47,8.3e5,ALLOW,allow: 定步长 BE 全程步数推导 206720/0.25,
example.tex(§5.3),53,200,MATCH,P00_M,registry_q3.csv
example.tex(§5.3),53,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),53,1e-6,MATCH,P00_atol_T,registry_q3.csv
example.tex(§5.3),53,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),54,3600,MATCH,P00_max_step,registry_q3.csv
example.tex(§5.3),54,259200,ALLOW,allow: 积分上界 3 天 (s),
example.tex(§5.3),54,0.15,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),56,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),56,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),56,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),57,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),59,-1,MATCH,X_C_10800_2,registry_q3.csv|abs
example.tex(§5.3),60,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),60,28,MATCH,W11_argmax_off_n25,registry_q3_2d.csv
example.tex(§5.3),60,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),60,2.55,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),60,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),61,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),61,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),62,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),62,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),64,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),66,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),66,206720.4,MATCH,DR_base,registry_q3_drainage.csv
example.tex(§5.3),66,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
example.tex(§5.3),67,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),67,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),68,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),68,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),69,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),69,0.5,MATCH,E04_T_range,registry_q3.csv
example.tex(§5.3),69,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),69,1.5,MATCH,X_C_3600_2,registry_q3.csv
example.tex(§5.3),69,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),70,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),72,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
example.tex(§5.3),80,206720.4,MATCH,DR_base,registry_q3_drainage.csv
example.tex(§5.3),80,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
example.tex(§5.3),80,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(§5.3),82,2.4,MATCH,X_C_3600_1,registry_q3.csv
example.tex(§5.3),82,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),82,-3,MATCH,MC_s_D0_d,registry_q3_mc.csv
example.tex(§5.3),83,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
example.tex(§5.3),85,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),87,2.9e-7,MATCH,V10_gpre_min,registry_q3_verify.csv
example.tex(§5.3),88,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),90,1.2e-4,MATCH,FG3_dt_min,registry_q3_figures.csv
example.tex(§5.3),90,7.5,MATCH,FG3_dt_decades,registry_q3_figures.csv
example.tex(§5.3),91,0.25,ALLOW,allow: 问题二 dt=0.25 s,
example.tex(§5.3),95,0.96,MATCH,DR_c075_dh,registry_q3_drainage.csv
example.tex(§5.3),95,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),97,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),97,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),99,3600,MATCH,P00_max_step,registry_q3.csv
example.tex(§5.3),99,0.25,ALLOW,allow: 问题二 dt=0.25 s,
example.tex(§5.3),103,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),103,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),105,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),105,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(§5.3),105,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),106,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),106,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),106,0.5,MATCH,E04_T_range,registry_q3.csv
example.tex(§5.3),106,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),106,1.5,MATCH,X_C_3600_2,registry_q3.csv
example.tex(§5.3),106,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),107,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),114,-4,MATCH,W11_dt_scheme,registry_q3_2d.csv
example.tex(§5.3),117,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),117,0.5,MATCH,E04_T_range,registry_q3.csv
example.tex(§5.3),117,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),117,1.5,MATCH,X_C_3600_2,registry_q3.csv
example.tex(§5.3),117,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),119,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),119,1.0181,MATCH,T5_r1_c1,registry_q3.csv
example.tex(§5.3),119,0.9892,MATCH,T5_r1_c2,registry_q3.csv
example.tex(§5.3),119,0.9024,MATCH,T5_r1_c3,registry_q3.csv
example.tex(§5.3),119,0.7556,MATCH,T5_r1_c4,registry_q3.csv
example.tex(§5.3),119,0.5330,MATCH,T5_r1_c5,registry_q3.csv
example.tex(§5.3),120,12,MATCH,W11_max_dt_axial,registry_q3_2d.csv
example.tex(§5.3),120,0.4565,MATCH,T5_r2_c1,registry_q3.csv
example.tex(§5.3),120,0.4435,MATCH,T5_r2_c2,registry_q3.csv
example.tex(§5.3),120,0.4034,MATCH,T5_r2_c3,registry_q3.csv
example.tex(§5.3),120,0.3300,MATCH,T5_r2_c4,registry_q3.csv
example.tex(§5.3),120,0.1644,MATCH,T5_r2_c5,registry_q3.csv
example.tex(§5.3),121,18,MATCH,W11_pen_alpha_cm,registry_q3_2d.csv
example.tex(§5.3),121,0.2990,MATCH,T5_r3_c1,registry_q3.csv
example.tex(§5.3),121,0.2917,MATCH,T5_r3_c2,registry_q3.csv
example.tex(§5.3),121,0.2688,MATCH,T5_r3_c3,registry_q3.csv
example.tex(§5.3),121,0.2254,MATCH,T5_r3_c4,registry_q3.csv
example.tex(§5.3),121,0.0846,MATCH,T5_r3_c5,registry_q3.csv
example.tex(§5.3),122,24,MATCH,MC_env_lo,registry_q3_mc.csv
example.tex(§5.3),122,0.2378,MATCH,X_C_86400_0,registry_q3.csv
example.tex(§5.3),122,0.2328,MATCH,T5_r4_c2,registry_q3.csv
example.tex(§5.3),122,0.2167,MATCH,X_C_86400_1,registry_q3.csv
example.tex(§5.3),122,0.1855,MATCH,T5_r4_c4,registry_q3.csv
example.tex(§5.3),122,0.0665,MATCH,X_C_86400_2,registry_q3.csv
example.tex(§5.3),123,30,ALLOW,allow: 表5 行时刻,
example.tex(§5.3),123,0.2058,MATCH,T5_r5_c1,registry_q3.csv
example.tex(§5.3),123,0.2018,MATCH,T5_r5_c2,registry_q3.csv
example.tex(§5.3),123,0.1891,MATCH,T5_r5_c3,registry_q3.csv
example.tex(§5.3),123,0.1640,MATCH,T5_r5_c4,registry_q3.csv
example.tex(§5.3),123,0.0599,MATCH,T5_r5_c5,registry_q3.csv
example.tex(§5.3),124,36,MATCH,P07_cross_r1.5,registry_q3.csv
example.tex(§5.3),124,0.1859,MATCH,T5_r6_c1,registry_q3.csv
example.tex(§5.3),124,0.1825,MATCH,T5_r6_c2,registry_q3.csv
example.tex(§5.3),124,0.1718,MATCH,T5_r6_c3,registry_q3.csv
example.tex(§5.3),124,0.1503,MATCH,T5_r6_c4,registry_q3.csv
example.tex(§5.3),124,0.0567,MATCH,T5_r6_c5,registry_q3.csv
example.tex(§5.3),125,42,ALLOW,allow: 表5 行时刻,
example.tex(§5.3),125,0.1720,MATCH,T5_r7_c1,registry_q3.csv
example.tex(§5.3),125,0.1691,MATCH,T5_r7_c2,registry_q3.csv
example.tex(§5.3),125,0.1596,MATCH,T5_r7_c3,registry_q3.csv
example.tex(§5.3),125,0.1406,MATCH,T5_r7_c4,registry_q3.csv
example.tex(§5.3),125,0.0549,MATCH,T5_r7_c5,registry_q3.csv
example.tex(§5.3),126,48,MATCH,P07_cross_r1,registry_q3.csv
example.tex(§5.3),126,0.1618,MATCH,X_C_172800_0,registry_q3.csv
example.tex(§5.3),126,0.1591,MATCH,T5_r8_c2,registry_q3.csv
example.tex(§5.3),126,0.1506,MATCH,X_C_172800_1,registry_q3.csv
example.tex(§5.3),126,0.1333,MATCH,T5_r8_c4,registry_q3.csv
example.tex(§5.3),126,0.0537,MATCH,X_C_172800_2,registry_q3.csv
example.tex(§5.3),127,54,ALLOW,allow: 表5 行时刻,
example.tex(§5.3),127,0.1538,MATCH,T5_r9_c1,registry_q3.csv
example.tex(§5.3),127,0.1514,MATCH,T5_r9_c2,registry_q3.csv
example.tex(§5.3),127,0.1436,MATCH,T5_r9_c3,registry_q3.csv
example.tex(§5.3),127,0.1276,MATCH,T5_r9_c4,registry_q3.csv
example.tex(§5.3),127,0.0530,MATCH,T5_r9_c5,registry_q3.csv
example.tex(§5.3),128,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
example.tex(§5.3),128,0.1500,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),128,0.1477,MATCH,P05_C_r0p5,registry_q3.csv
example.tex(§5.3),128,0.1402,MATCH,X_C_206700_1,registry_q3.csv
example.tex(§5.3),128,0.1248,MATCH,P05_C_r1p5,registry_q3.csv
example.tex(§5.3),128,0.0527,MATCH,X_C_206700_2,registry_q3.csv
example.tex(§5.3),133,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),135,2.0,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),135,12.56,MATCH,P07_cross_r2,registry_q3.csv
